-8.241435710587465e+303	-8.241435710587465e+303
1.1377735079256708e-148	1.1377735079256708e-148
1.3641368539917763e-27	1.3641368539917763e-27
3.8573991988482295e-113	3.8573991988482295e-113
-8.33201830766345e+26	-8.33201830766345e+26
-6.898070145764595e-158	-6.898070145764595e-158
254764670472606970000	254764670472606970000
4.501716026564775e-264	4.501716026564775e-264
3.461499811672666e+243	3.461499811672666e+243
-1.0023447021062338e+152	-1.0023447021062338e+152
7.052956829209223e-271	7.052956829209223e-271
-8.294797812664573e+229	-8.294797812664573e+229
-3.239431352047815e+82	-3.239431352047815e+82
-5.064507184468739e-269	-5.064507184468739e-269
8.858526778467132e+269	8.858526778467132e+269
9.650912236652307e+95	9.650912236652307e+95
-1.4520360078142536e+278	-1.4520360078142536e+278
9.073716642059195e+280	9.073716642059195e+280
-4.4592347756255414e+178	-4.4592347756255414e+178
4.463979676951595e+69	4.463979676951595e+69
-7.642382615102823e-142	-7.642382615102823e-142
-1.4613776262059474e-194	-1.4613776262059474e-194
-1.4950470737895676e+119	-1.4950470737895676e+119
-7.963533961656298e+211	-7.963533961656298e+211
1.5379282433100384e-263	1.5379282433100384e-263
-4.9432907373459567e-172	-4.9432907373459567e-172
2.2558714355429195e+146	2.2558714355429195e+146
-4.887018497109197e-257	-4.887018497109197e-257
-3.813328923330931e-105	-3.813328923330931e-105
4.464960110899884e+296	4.464960110899884e+296
-1.980312778737264e+195	-1.980312778737264e+195
-1.86626697380911e+219	-1.86626697380911e+219
2.3327852298231083e+232	2.3327852298231083e+232
1.6020336778646793e-251	1.6020336778646793e-251
-3.46626905799688e-104	-3.46626905799688e-104
1.775015091493092e-7	1.775015091493092e-7
4.364075408890865e-285	4.364075408890865e-285
9.221051892455949e+35	9.221051892455949e+35
-1.2569657321818035e-18	-1.2569657321818035e-18
-3.388833388060632e-286	-3.388833388060632e-286
-1.5867651857225797e-198	-1.5867651857225797e-198
-1.0963847865893509e-178	-1.0963847865893509e-178
4.8047070396649517e-132	4.8047070396649517e-132
2.2717866737123957e-139	2.2717866737123957e-139
9.721044829888433e+267	9.721044829888433e+267
-1.211067987002467e-104	-1.211067987002467e-104
1.74821145155455e-134	1.74821145155455e-134
7.062480694629245e-168	7.062480694629245e-168
-1.2555398864202485e+68	-1.2555398864202485e+68
-2.200623579443945e+289	-2.200623579443945e+289
8.155817226049644e+138	8.155817226049644e+138
2.1959589466415047e+114	2.1959589466415047e+114
2.212270531608757e-86	2.212270531608757e-86
-8.642420676079306e+159	-8.642420676079306e+159
8.435959563925907e+159	8.435959563925907e+159
-1.4591311450619044e-259	-1.4591311450619044e-259
5.76272768485012e-245	5.76272768485012e-245
-1.2163147861640373e-124	-1.2163147861640373e-124
-1.759389655365446e-31	-1.759389655365446e-31
9.98772402050207e-113	9.98772402050207e-113
5.2389351802602815e-82	5.2389351802602815e-82
7.871599271944246e-83	7.871599271944246e-83
-2.0164093368413602e+195	-2.0164093368413602e+195
2.282147172214799e+276	2.282147172214799e+276
-2.283212215696564e+242	-2.283212215696564e+242
53725.47721916314	53725.47721916314
1.3066545516736248e-92	1.3066545516736248e-92
1.2953326935266483e+32	1.2953326935266483e+32
4.805396578168018e-164	4.805396578168018e-164
-4.991570879015836e-238	-4.991570879015836e-238
3.9360237266514494e-291	3.9360237266514494e-291
-3.4207676849738367e-233	-3.4207676849738367e-233
-8.048690619618798e+211	-8.048690619618798e+211
-1.3411630451897607e-90	-1.3411630451897607e-90
3.118329442202555e-208	3.118329442202555e-208
-7.70768343074788e-48	-7.70768343074788e-48
-1.7332981327299836e+241	-1.7332981327299836e+241
2.3024696710032728e+282	2.3024696710032728e+282
4.9382776150941217e-110	4.9382776150941217e-110
-9.138897694190638e+165	-9.138897694190638e+165
2.50326221159602e+229	2.50326221159602e+229
4.0240593818436033e+278	4.0240593818436033e+278
-4.320427616935318e+46	-4.320427616935318e+46
-9.611512091327103e+271	-9.611512091327103e+271
9.562368595966595e+61	9.562368595966595e+61
-1.8852173546801614e+115	-1.8852173546801614e+115
-2.330993123563127e-70	-2.330993123563127e-70
-2.72213547957552e-280	-2.72213547957552e-280
3.7346793679159515e-202	3.7346793679159515e-202
3.6656221040489136e-135	3.6656221040489136e-135
-5.301589870828967e-202	-5.301589870828967e-202
-5.852055309302066e+217	-5.852055309302066e+217
7.16873469811016e+92	7.16873469811016e+92
2.1228304522858214e-95	2.1228304522858214e-95
2.507359219310591e-269	2.507359219310591e-269
7.758280659590552e+161	7.758280659590552e+161
5.5485174284940524e-204	5.5485174284940524e-204
-8.105827067960902e+238	-8.105827067960902e+238
3.3158366065067527e+197	3.3158366065067527e+197
-6.197081703982123e-227	-6.197081703982123e-227
8.070899887707712e-233	8.070899887707712e-233
-2.2044557736286792e+142	-2.2044557736286792e+142
3.855225922883723e-82	3.855225922883723e-82
6.822031043255369e+51	6.822031043255369e+51
282582300623716700	282582300623716700
-4.7111514143060844e+101	-4.7111514143060844e+101
-1.1694919292290998e+105	-1.1694919292290998e+105
7.361870495617792e-81	7.361870495617792e-81
-1.0339545271944475e+30	-1.0339545271944475e+30
2.1019243380665186e-135	2.1019243380665186e-135
-1.6943585013040347e-214	-1.6943585013040347e-214
-3.7422396414100036e-87	-3.7422396414100036e-87
-9.192316504088813e-92	-9.192316504088813e-92
-7.857437779061423e+238	-7.857437779061423e+238
3.5089984799238676e+65	3.5089984799238676e+65
-6.089447385334911e-8	-6.089447385334911e-8
1.1013149986440522e+281	1.1013149986440522e+281
-2.581031402442362e+294	-2.581031402442362e+294
-2.5203456009363745e+243	-2.5203456009363745e+243
-6.811495283320127e+84	-6.811495283320127e+84
-151558348002103500000	-151558348002103500000
-8.387577300920048e+297	-8.387577300920048e+297
2.828451057979873e+255	2.828451057979873e+255
8.500583400519486e-216	8.500583400519486e-216
8.045206220480121e+226	8.045206220480121e+226
-1.5467019039774866e-209	-1.5467019039774866e-209
-9.159944474577739e-212	-9.159944474577739e-212
-2.6120376252019643e-300	-2.6120376252019643e-300
7.469008472851905e-87	7.469008472851905e-87
2.4094093892018385e+158	2.4094093892018385e+158
-8.922298645535766e+27	-8.922298645535766e+27
-58711226.49813076	-58711226.49813076
-4.09350803461442e-285	-4.09350803461442e-285
1.7033962956024192e+156	1.7033962956024192e+156
-1.5166717835654e+282	-1.5166717835654e+282
2.7224677940593627e-177	2.7224677940593627e-177
2.684619529634084e-56	2.684619529634084e-56
1.0988593125521262e-219	1.0988593125521262e-219
-6.938644166474025e+210	-6.938644166474025e+210
-2.6364008577465396e+293	-2.6364008577465396e+293
8.178302618932382e+241	8.178302618932382e+241
1.378641145340192e-153	1.378641145340192e-153
-2.2678124133326043e-59	-2.2678124133326043e-59
4.6931226493081855e+115	4.6931226493081855e+115
-2.787726031266358e+281	-2.787726031266358e+281
-1.4469799425466414e-271	-1.4469799425466414e-271
-2.9799263194427575e-15	-2.9799263194427575e-15
-2.6317754673882573e-113	-2.6317754673882573e-113
2.893844335276201e-245	2.893844335276201e-245
1.0622982378106384e-298	1.0622982378106384e-298
-3.5156035793378084e-303	-3.5156035793378084e-303
-3.617803812771562e-278	-3.617803812771562e-278
-2.113475266205609e+203	-2.113475266205609e+203
2.3928647596901155e-47	2.3928647596901155e-47
5.401777213831097e+41	5.401777213831097e+41
-1.7543232000511543e+46	-1.7543232000511543e+46
1.240254809462422e-175	1.240254809462422e-175
4.3155782336610127e-244	4.3155782336610127e-244
6.298132032438264e+299	6.298132032438264e+299
-3.352345334019205e-65	-3.352345334019205e-65
4.3190153797038705e-100	4.3190153797038705e-100
-6.692415920940391e+166	-6.692415920940391e+166
-0.0013700632220095016	-0.0013700632220095016
-4.947662003446558e-48	-4.947662003446558e-48
-2.6409883664091164e-238	-2.6409883664091164e-238
-1.8071851890618847e-74	-1.8071851890618847e-74
-1.8508805977350793e-232	-1.8508805977350793e-232
4.388644061964233e+229	4.388644061964233e+229
-7.231565549044985e+273	-7.231565549044985e+273
-2.0244074382986373e-231	-2.0244074382986373e-231
131160681633064750	131160681633064750
-2.5155320689661464e+54	-2.5155320689661464e+54
-1.8388565625279378e+154	-1.8388565625279378e+154
-8.151433797629803e+200	-8.151433797629803e+200
-2.5937841480887814e-290	-2.5937841480887814e-290
7.706457739883967e+282	7.706457739883967e+282
2.0962734564568772e+238	2.0962734564568772e+238
9.910535349901511e-81	9.910535349901511e-81
4.7157711504244576e+69	4.7157711504244576e+69
-2.7402894462790804e-46	-2.7402894462790804e-46
-9.827114711663551e+30	-9.827114711663551e+30
3.554220677695545e-117	3.554220677695545e-117
-3.4146963679845868e+106	-3.4146963679845868e+106
5.318962862361985e-201	5.318962862361985e-201
9.871402835410877e+121	9.871402835410877e+121
1.1412348905629192e-17	1.1412348905629192e-17
-3.1139246672401324e+268	-3.1139246672401324e+268
-2.609003960593096e+189	-2.609003960593096e+189
2.8365745257288946e-158	2.8365745257288946e-158
5.3067422242857325e-257	5.3067422242857325e-257
-5.859504740916972e-271	-5.859504740916972e-271
2.2492147959687209e-7	2.2492147959687209e-7
-4.904450879773971e+177	-4.904450879773971e+177
-5.522285885085643e-211	-5.522285885085643e-211
5.944098433468443e+58	5.944098433468443e+58
5.287382825749597e-240	5.287382825749597e-240
-2.730163728266833e+21	-2.730163728266833e+21
7.34635890696579e+251	7.34635890696579e+251
-2.361071505909628e+148	-2.361071505909628e+148
-1.663767637436467e-173	-1.663767637436467e-173
-1.7627621492330367e-100	-1.7627621492330367e-100
-1.7726267448112727e+141	-1.7726267448112727e+141
2.0963031384791104e+68	2.0963031384791104e+68
1.3981225815730525e+97	1.3981225815730525e+97
-0.0003511340184223033	-0.0003511340184223033
-4.0203244551125314e+135	-4.0203244551125314e+135
5.528323271543244e+96	5.528323271543244e+96
-3.7831200314779335e+28	-3.7831200314779335e+28
-7.677224984949491e-139	-7.677224984949491e-139
1.7752143345314225e-153	1.7752143345314225e-153
2.079849830512014e+146	2.079849830512014e+146
-1.0649253909507246e-85	-1.0649253909507246e-85
-1.698505363937437e+137	-1.698505363937437e+137
-3.5238785336410245e+186	-3.5238785336410245e+186
-4.7774833687480425e+66	-4.7774833687480425e+66
-3.2648060987182744e-136	-3.2648060987182744e-136
-9.675481075195783e-283	-9.675481075195783e-283
2.8685391782610767e-297	2.8685391782610767e-297
-7.830504195020289e-185	-7.830504195020289e-185
7.15091583539001e-96	7.15091583539001e-96
2.1449747822329523e+158	2.1449747822329523e+158
1.3840745820148845e-224	1.3840745820148845e-224
3.386667685000794e+164	3.386667685000794e+164
-3.450521625473726e+78	-3.450521625473726e+78
-1.2056736432887659e+191	-1.2056736432887659e+191
-7707066905953.103	-7707066905953.103
5.017409549258984e+51	5.017409549258984e+51
-7.497547297577419e+120	-7.497547297577419e+120
3.7553015979501766e+159	3.7553015979501766e+159
1.2052405209697723e-43	1.2052405209697723e-43
1.8094724146091532e+141	1.8094724146091532e+141
-1.132385557860936e+21	-1.132385557860936e+21
2.6348819330578877e-49	2.6348819330578877e-49
2.9026231655232525e-252	2.9026231655232525e-252
2.2844945428281225e+188	2.2844945428281225e+188
-1.429555465011702e-210	-1.429555465011702e-210
6.996268847778755e-68	6.996268847778755e-68
-1.0873667179522438e-77	-1.0873667179522438e-77
-1.3112478871856078e+178	-1.3112478871856078e+178
-1.2543688823172222e+224	-1.2543688823172222e+224
5.703312985821721e+105	5.703312985821721e+105
1.507157503764499e-261	1.507157503764499e-261
-1.2446308848016212e+62	-1.2446308848016212e+62
-1.5461434970587543e+269	-1.5461434970587543e+269
-6.091181953030231e+51	-6.091181953030231e+51
-3.8743477942147977e+80	-3.8743477942147977e+80
-1.0828121959261623e-271	-1.0828121959261623e-271
-3.66632170832722e-117	-3.66632170832722e-117
1.2191942888971858e-16	1.2191942888971858e-16
2.4848069877552138e-27	2.4848069877552138e-27
-1.585654148848525e+124	-1.585654148848525e+124
-2.974227328000673e+87	-2.974227328000673e+87
-8.142958132608413e+113	-8.142958132608413e+113
1.0767616882577613e+277	1.0767616882577613e+277
-4.886984147298285e-194	-4.886984147298285e-194
-2.4963718596004362e-229	-2.4963718596004362e-229
5.514570290486643e+292	5.514570290486643e+292
3.6619200473683734e-20	3.6619200473683734e-20
-1.0703086575601078e-211	-1.0703086575601078e-211
9.057129337961223e+261	9.057129337961223e+261
-3.166063060545819e+194	-3.166063060545819e+194
-5.997298919156919e-161	-5.997298919156919e-161
3.2457370351687516e-17	3.2457370351687516e-17
-3.5266330213394023e-159	-3.5266330213394023e-159
-5.5791033568319e+91	-5.5791033568319e+91
4.439532144255031e-43	4.439532144255031e-43
-1.4300306081185254e+261	-1.4300306081185254e+261
9.224778198508854e-275	9.224778198508854e-275
-3.8246058316146946e+237	-3.8246058316146946e+237
-1.2014991654531094e-223	-1.2014991654531094e-223
3.0979581038044984e-111	3.0979581038044984e-111
2.6160258944737038e-291	2.6160258944737038e-291
7.806602517684723e+158	7.806602517684723e+158
1.8912880573096724e-85	1.8912880573096724e-85
7.087898307086414e-123	7.087898307086414e-123
-3.7969916607409635e+210	-3.7969916607409635e+210
8.443146731548927e-21	8.443146731548927e-21
-6.104954769872035e-10	-6.104954769872035e-10
-2.1989844938741036e+154	-2.1989844938741036e+154
7.353796715591475e-20	7.353796715591475e-20
1.3187696273916067e-25	1.3187696273916067e-25
1.164307194509587e-264	1.164307194509587e-264
8.349495480932397e-308	8.349495480932397e-308
-9.258581262766522e+251	-9.258581262766522e+251
4.6234113780515647e+142	4.6234113780515647e+142
1.8945188953861442e+145	1.8945188953861442e+145
5.322531727952396e-46	5.322531727952396e-46
-2.9399841684627e+48	-2.9399841684627e+48
-7.0230703307239625e+280	-7.0230703307239625e+280
1.3941349305053995e-273	1.3941349305053995e-273
6.350037142543304e-29	6.350037142543304e-29
-1.6249683535939513e+185	-1.6249683535939513e+185
-4.726960026561967e-307	-4.726960026561967e-307
1.9986620295855155e-160	1.9986620295855155e-160
-1.5922609312335223e+137	-1.5922609312335223e+137
-4.2315826357065187e+282	-4.2315826357065187e+282
2.6177574325462284e-42	2.6177574325462284e-42
7.36806483957801e-165	7.36806483957801e-165
-1.43875771187933e+131	-1.43875771187933e+131
-1.1326630508184948e-178	-1.1326630508184948e-178
-7.676900049439047e-169	-7.676900049439047e-169
-1.5577961498751442e-46	-1.5577961498751442e-46
5.632896202530457e+161	5.632896202530457e+161
-5.015764269816469e-231	-5.015764269816469e-231
-430045426644470.06	-430045426644470.06
2.1854724239024274e+77	2.1854724239024274e+77
-6.750748166555277e-53	-6.750748166555277e-53
3.268912253725717e-224	3.268912253725717e-224
1.1611612234837974e+241	1.1611612234837974e+241
6.500159003425045e+275	6.500159003425045e+275
5.526473562254428e-268	5.526473562254428e-268
-9.553307208171237e+60	-9.553307208171237e+60
520320215.59967333	520320215.59967333
-1.5450936288330776e+53	-1.5450936288330776e+53
-2.134817825448733e-294	-2.134817825448733e-294
-2.8454314294167886e+285	-2.8454314294167886e+285
1.045043888132744e+32	1.045043888132744e+32
2.5137980719579063e+120	2.5137980719579063e+120
-1.9370984691012275e+43	-1.9370984691012275e+43
-8.328248524404559e-80	-8.328248524404559e-80
9.857207957637762e+244	9.857207957637762e+244
1.0761966140044231e-125	1.0761966140044231e-125
-5.1131467294321724e+207	-5.1131467294321724e+207
-1.4661474995361762e-199	-1.4661474995361762e-199
3.6471360870671885e+241	3.6471360870671885e+241
4.4113660697082275e+189	4.4113660697082275e+189
1.9513154973296528e+208	1.9513154973296528e+208
-4.359652170047144e-253	-4.359652170047144e-253
-2.445917969109003e-31	-2.445917969109003e-31
3.4495625246284395e+92	3.4495625246284395e+92
-3.325668420896801e+55	-3.325668420896801e+55
-1.311313280852022e-166	-1.311313280852022e-166
1.1578854311655213e-222	1.1578854311655213e-222
2.2826502701400065e-119	2.2826502701400065e-119
-2.2912875412098947e-85	-2.2912875412098947e-85
-1.1402784420908204e+92	-1.1402784420908204e+92
-7.99863326029472e+271	-7.99863326029472e+271
-4.2661562114967973e-178	-4.2661562114967973e-178
4.985749616362895e-298	4.985749616362895e-298
-2.320633632608233e-102	-2.320633632608233e-102
2.259223612842035e+181	2.259223612842035e+181
-5.016026223669691e-283	-5.016026223669691e-283
-3.818826543299911e+198	-3.818826543299911e+198
1.5977189604917555e+224	1.5977189604917555e+224
-5.541927275684575e+98	-5.541927275684575e+98
-6.1347684033231716e+231	-6.1347684033231716e+231
-5.222765945236173e-214	-5.222765945236173e-214
1.4724592097001444e-125	1.4724592097001444e-125
6.367852728769269e-272	6.367852728769269e-272
-2.5036678981699013e+189	-2.5036678981699013e+189
1.8137927902209716e-234	1.8137927902209716e-234
-3.115802424623834e+25	-3.115802424623834e+25
3.4227346966943447e-153	3.4227346966943447e-153
2.3881697291031773e+234	2.3881697291031773e+234
6.920287532122495e+29	6.920287532122495e+29
1.3062861899016102e-208	1.3062861899016102e-208
-4.64618509775119e+266	-4.64618509775119e+266
-4.358306852409563e+268	-4.358306852409563e+268
7.41346120219763e-303	7.41346120219763e-303
-1.878411247728415e+39	-1.878411247728415e+39
-1.3262042108217131e+308	-1.3262042108217131e+308
-1.5281321616291197e-216	-1.5281321616291197e-216
-2.0611906035584063e-304	-2.0611906035584063e-304
-9.994921169058123e+149	-9.994921169058123e+149
1.9540239206243955e-131	1.9540239206243955e-131
2.935823704307452e-218	2.935823704307452e-218
